id,gender,last,book,child,youth,cook,do_it,reference,art,geog,buyer
11133,1,15,29,0,0,0,0,1,0,1,0
11135,0,15,49,1,1,0,1,0,0,1,0
11145,1,33,24,1,1,0,0,0,0,0,0
11146,0,15,113,2,2,0,2,2,2,0,0
11148,1,29,25,1,0,1,0,0,0,0,0
11149,1,5,15,0,0,1,0,0,0,0,0
11152,1,11,15,0,0,0,0,0,1,0,0
11154,1,17,25,1,0,1,0,0,0,0,0
11155,1,7,104,1,1,3,1,0,1,2,0
11156,1,11,25,0,0,2,0,0,0,0,0
11157,0,33,15,1,0,0,0,0,0,0,0
11158,1,9,26,0,0,1,1,0,0,0,0
11160,1,31,15,0,0,0,0,0,0,1,0
11162,1,13,15,0,0,0,0,1,0,0,0
11163,1,5,142,1,3,3,0,1,2,2,0
11166,1,9,15,0,0,1,0,0,0,0,0
11169,1,15,15,0,0,1,0,0,0,0,0
11171,1,3,29,0,0,0,0,1,0,1,1
11172,1,13,25,1,0,1,0,0,0,0,0
11173,1,5,15,1,0,0,0,0,0,0,0
11175,0,7,140,5,0,4,0,0,1,2,1
11177,1,7,15,0,1,0,0,0,0,0,0
11178,1,13,15,0,0,0,0,0,0,1,0
11184,1,31,15,1,0,0,0,0,0,0,0
11186,1,13,78,1,2,1,2,0,0,1,0
11187,1,15,15,0,0,0,0,0,0,1,0
11188,1,9,15,0,0,0,1,0,0,0,0
11190,1,13,27,0,0,1,0,1,0,0,0
11191,0,11,25,1,0,1,0,0,0,0,0
11193,1,15,15,1,0,0,0,0,0,0,0
11196,0,29,119,3,2,3,1,2,0,0,0
11201,1,15,15,0,0,1,0,0,0,0,0
11207,1,15,81,4,0,1,1,0,0,1,0
11211,1,15,32,1,1,0,0,0,1,0,0
11213,1,13,15,0,0,0,1,0,0,0,0
11214,0,9,15,0,0,0,0,1,0,0,0
11215,1,5,29,0,0,1,0,0,0,1,0
11216,1,13,35,1,0,0,1,1,0,0,0
11218,1,11,15,0,0,0,1,0,0,0,0
11221,1,13,26,1,0,0,1,0,0,0,0
11225,0,23,85,0,1,3,0,0,1,2,0
11227,1,15,15,0,0,0,0,0,1,0,0
11228,1,5,15,1,0,0,0,0,0,0,0
11232,0,13,15,0,0,1,0,0,0,0,0
11233,1,15,69,2,1,1,0,0,1,1,0
11234,1,13,27,0,0,1,0,1,0,0,0
11235,1,1,15,0,0,0,0,0,0,1,1
11236,1,11,15,0,0,0,0,0,1,0,0
11239,1,9,15,0,0,0,0,1,0,0,0
11240,0,15,29,0,1,0,0,0,0,1,0
11244,1,27,15,0,0,0,0,0,0,1,0
11246,0,11,29,0,0,0,1,0,0,1,0
11248,1,17,15,0,0,0,1,0,0,0,0
11252,1,3,25,0,0,2,0,0,0,0,0
11257,1,13,15,0,0,1,0,0,0,0,0
11259,0,11,140,4,1,3,1,1,1,1,0
11261,1,25,15,1,0,0,0,0,0,0,0
11263,0,7,62,1,0,0,2,0,0,2,0
11264,1,9,25,0,0,2,0,0,0,0,0
11267,1,15,29,0,0,1,0,0,0,1,0
11269,1,9,25,0,0,2,0,0,0,0,0
11271,1,11,29,1,0,0,0,0,0,1,0
11272,0,15,135,1,0,6,1,0,3,0,0
11276,1,7,29,1,0,0,0,0,0,1,0
11277,1,11,37,0,1,0,0,0,1,1,0
11278,0,3,15,0,0,0,0,0,0,1,0
11280,0,25,74,3,1,1,1,0,1,0,0
11282,1,29,15,0,0,0,1,0,0,0,1
11283,1,13,27,1,0,0,0,1,0,0,0
11285,1,9,15,0,0,1,0,0,0,0,0
11286,1,15,25,0,0,2,0,0,0,0,0
11287,1,11,56,1,2,1,0,0,0,1,0
11289,0,11,111,3,0,2,2,2,0,1,0
11290,0,11,64,0,0,1,2,0,0,2,0
11291,0,11,124,2,1,3,2,0,0,3,0
11293,0,11,125,4,1,2,2,0,0,2,0
11295,1,27,44,1,2,0,0,1,0,0,0
11303,0,11,122,0,1,2,2,0,1,4,0
11304,1,11,15,0,0,1,0,0,0,0,0
11308,1,7,29,0,0,0,1,0,0,1,0
11309,0,7,69,1,0,1,2,1,1,0,0
11313,0,11,47,0,1,0,2,1,0,0,0
11316,1,5,27,0,0,1,0,1,0,0,0
11318,1,13,15,0,0,0,0,0,1,0,0
11320,0,11,38,0,0,0,2,1,0,0,0
11321,1,35,23,2,0,0,0,0,0,0,0
11325,0,15,15,0,1,0,0,0,0,0,0
11333,1,11,25,0,0,2,0,0,0,0,0
11334,1,23,123,2,1,3,1,1,2,1,0
11335,0,21,122,4,2,0,3,1,1,0,0
11340,1,7,26,0,0,1,1,0,0,0,0
11341,1,15,15,0,0,0,1,0,0,0,0
11342,0,5,25,0,1,1,0,0,0,0,0
11346,0,15,58,1,0,1,2,0,0,1,0
11348,1,7,15,0,0,0,1,0,0,0,0
11351,0,11,120,0,1,3,2,0,2,2,0
11352,1,15,58,1,0,0,0,0,0,3,0
11354,1,15,38,0,1,0,1,0,0,1,0
11357,0,15,25,0,1,1,0,0,0,0,0
11358,1,15,15,0,0,1,0,0,0,0,0
11361,1,5,115,1,1,4,0,1,1,2,0
11362,1,25,99,3,1,2,0,1,1,1,0
11363,1,19,15,0,1,0,0,0,0,0,0
11364,1,19,135,2,1,5,0,0,1,3,0
11368,1,5,27,0,0,1,0,1,0,0,0
11370,1,11,15,0,0,1,0,0,0,0,0
11373,0,15,15,0,0,1,0,0,0,0,0
11375,1,15,25,1,0,1,0,0,0,0,0
11376,1,11,15,0,1,0,0,0,0,0,0
11378,1,9,15,1,0,0,0,0,0,0,0
11383,1,13,15,1,0,0,0,0,0,0,0
11385,0,15,15,1,0,0,0,0,0,0,0
11387,1,7,24,1,1,0,0,0,0,0,0
11388,1,11,44,0,2,2,0,0,0,0,0
11389,1,13,15,0,0,0,1,0,0,0,0
11393,1,9,15,0,0,1,0,0,0,0,0
11395,1,13,29,1,0,0,0,0,0,1,0
11397,1,15,15,0,0,0,0,0,0,1,0
11398,0,3,120,4,0,1,0,2,2,1,1
11400,1,13,56,0,0,0,0,0,2,2,1
11401,1,5,15,0,0,1,0,0,0,0,0
11402,1,13,76,0,0,2,0,0,1,3,0
11406,1,11,35,1,0,0,0,1,1,0,0
11407,1,1,15,0,0,0,1,0,0,0,0
11409,1,21,25,1,0,1,0,0,0,0,0
11410,1,5,15,0,1,0,0,0,0,0,0
11411,0,33,66,3,1,0,0,1,0,1,0
11413,1,11,86,2,0,1,0,1,1,2,0
11415,1,13,83,1,0,1,1,1,2,1,0
11417,1,5,15,0,1,0,0,0,0,0,0
11420,0,31,51,0,1,0,1,1,1,0,0
11421,0,25,46,1,0,2,0,0,1,0,0
11423,0,5,47,0,0,2,2,0,0,0,0
11426,1,15,142,3,1,2,0,1,1,4,0
11432,1,7,133,2,0,2,0,0,3,4,1
11434,0,17,71,1,0,1,2,0,1,1,0
11435,0,15,29,0,0,0,1,0,0,1,0
11439,0,27,130,4,0,2,1,1,1,2,0
11440,1,17,63,1,0,0,0,1,0,3,0
11442,1,7,15,1,0,0,0,0,0,0,0
11446,1,5,15,0,0,1,0,0,0,0,0
11447,1,11,39,0,0,2,0,0,0,1,0
11448,0,7,65,0,0,0,1,1,2,1,0
11452,1,29,15,1,0,0,0,0,0,0,0
11455,1,13,88,2,2,2,0,0,1,1,0
11459,1,11,15,0,0,0,0,0,1,0,0
11461,1,7,29,0,0,0,1,0,0,1,0
11467,1,27,15,1,0,0,0,0,0,0,0
11469,0,31,15,0,0,0,0,0,1,0,0
11470,1,13,132,2,3,2,1,1,2,1,0
11471,0,17,15,0,0,0,0,0,1,0,0
11474,0,13,61,1,0,0,0,2,2,0,1
11475,1,31,15,0,0,1,0,0,0,0,0
11476,1,29,27,0,0,0,1,1,0,0,0
11478,1,1,29,1,0,0,0,0,0,1,0
11480,1,13,95,1,1,0,1,3,0,2,0
11481,1,5,82,2,0,2,1,0,0,2,0
11482,1,5,15,0,0,1,0,0,0,0,0
11483,1,19,15,0,0,0,0,1,0,0,0
11487,1,31,25,0,1,1,0,0,0,0,0
11489,1,9,15,0,0,1,0,0,0,0,0
11490,1,7,15,0,0,0,0,1,0,0,0
11493,1,17,29,1,0,0,0,0,0,1,0
11496,1,5,15,0,0,0,0,1,0,0,0
11498,1,7,15,0,0,0,0,0,1,0,0
11500,1,11,25,0,1,1,0,0,0,0,0
11501,0,7,96,2,2,3,0,0,1,1,0
11504,1,11,29,0,0,1,0,0,0,1,0
11505,1,9,28,1,0,0,0,0,1,0,0
11506,1,1,25,1,0,1,0,0,0,0,0
11507,1,21,66,3,0,3,0,0,0,0,0
11509,1,13,15,0,0,1,0,0,0,0,0
11511,1,5,15,1,0,0,0,0,0,0,0
11515,1,11,29,0,1,0,0,0,0,1,0
11520,0,9,112,4,0,1,2,0,1,2,0
11525,1,11,33,1,0,2,0,0,0,0,0
11527,1,13,85,1,1,0,0,0,4,1,1
11528,0,1,116,1,1,2,2,2,0,2,0
11529,0,9,27,1,0,0,0,1,0,0,0
11531,0,9,15,0,0,0,0,1,0,0,0
11535,0,3,113,5,3,1,2,0,0,0,0
11536,1,1,95,0,0,4,1,1,1,1,0
11537,1,11,15,0,1,0,0,0,0,0,0
11538,1,1,23,2,0,0,0,0,0,0,0
11541,0,15,49,0,0,1,1,0,2,0,1
11542,1,9,29,0,0,0,1,0,0,1,0
11547,1,13,110,3,1,3,0,1,0,2,0
11549,0,9,15,0,0,0,0,0,1,0,0
11552,1,13,15,0,1,0,0,0,0,0,0
11554,1,31,61,1,0,1,0,0,0,3,0
11555,0,3,108,1,0,6,2,0,1,0,0
11558,1,5,42,1,1,2,0,0,0,0,0
11561,1,7,110,0,1,4,0,2,1,1,0
11563,0,11,29,1,0,0,0,0,0,1,0
11564,1,9,15,1,0,0,0,0,0,0,0
11565,1,11,28,1,0,0,0,0,1,0,0
11566,1,9,86,2,1,0,0,0,2,2,0
11567,1,5,15,0,0,0,1,0,0,0,1
11570,1,1,26,0,1,0,1,0,0,0,0
11571,1,15,29,1,0,0,0,0,0,1,0
11572,0,27,15,0,0,0,0,1,0,0,0
11573,0,13,28,1,0,0,0,0,1,0,0
11576,1,11,29,0,0,1,0,0,0,1,0
11577,1,1,96,3,1,2,2,0,0,1,0
11579,1,17,27,0,1,0,0,1,0,0,0
11580,1,7,51,0,0,1,0,1,0,2,0
11584,0,13,26,0,0,1,1,0,0,0,0
11585,1,1,28,0,1,0,0,0,1,0,0
11588,0,13,15,0,0,0,0,0,0,1,0
11590,1,13,103,5,0,1,0,1,1,1,0
11592,0,3,130,2,2,2,3,3,0,0,0
11595,1,5,29,0,0,1,0,0,0,1,0
11598,1,5,15,0,0,0,1,0,0,0,0
11599,1,1,15,0,0,1,0,0,0,0,0
11604,0,3,28,1,0,0,0,0,1,0,0
11606,1,1,27,1,0,0,0,1,0,0,0
11608,0,5,77,3,1,0,1,0,2,0,0
11611,1,1,29,0,0,0,1,0,0,1,0
11612,1,5,25,0,1,1,0,0,0,0,0
11615,1,5,25,0,1,1,0,0,0,0,0
11617,1,27,24,1,1,0,0,0,0,0,0
11620,1,13,25,0,0,2,0,0,0,0,0
11621,0,21,23,2,0,0,0,0,0,0,0
11624,1,7,15,0,0,0,1,0,0,0,0
11625,0,5,26,0,0,1,1,0,0,0,0
11626,1,9,15,0,0,1,0,0,0,0,0
11628,0,15,74,0,1,1,0,2,0,2,0
11629,1,29,15,1,0,0,0,0,0,0,0
11633,0,31,15,0,0,0,1,0,0,0,0
11637,1,11,81,2,1,1,1,0,0,2,0
11639,1,5,15,0,0,0,0,0,0,1,0
11640,1,15,104,1,2,2,1,0,1,2,0
11642,1,25,15,0,1,0,0,0,0,0,0
11643,1,9,15,0,1,0,0,0,0,0,0
11645,1,3,114,2,1,2,1,2,1,1,0
11647,0,9,66,2,1,1,1,0,1,0,0
11648,0,11,15,0,0,0,0,0,0,1,0
11650,1,21,103,3,2,0,0,0,2,2,0
11652,1,1,24,1,1,0,0,0,0,0,0
11653,0,3,28,1,0,0,0,0,1,0,0
11654,0,7,15,0,0,0,1,0,0,0,0
11656,1,3,15,0,0,0,0,1,0,0,0
11660,1,9,25,1,0,1,0,0,0,0,0
11661,0,13,117,1,2,5,1,1,1,0,0
11662,1,19,15,0,0,0,0,0,1,0,0
11663,1,1,15,0,0,0,0,0,0,1,0
11667,1,29,15,0,0,0,0,0,1,0,0
11668,1,21,15,1,0,0,0,0,0,0,0
11675,0,15,71,0,1,2,1,1,0,1,0
11676,0,13,29,0,0,0,0,0,1,1,1
11682,1,33,128,6,1,2,1,1,0,1,0
11684,1,5,26,0,0,0,2,0,0,0,0
11686,0,7,118,1,0,2,3,1,1,2,0
11687,1,3,15,0,0,1,0,0,0,0,0
11689,0,1,135,2,2,1,1,2,1,3,1
11690,1,13,59,1,0,2,0,1,0,1,0
11691,0,19,15,0,0,0,0,0,1,0,1
11692,0,13,99,2,1,4,1,0,1,0,0
11693,0,11,89,0,2,2,3,0,0,1,0
11695,1,3,66,1,0,4,0,0,1,0,0
11697,1,9,15,1,0,0,0,0,0,0,0
11699,1,19,92,2,1,1,1,1,1,1,0
11703,1,23,33,1,0,1,1,0,0,0,0
11704,1,9,15,0,0,1,0,0,0,0,0
11708,1,15,29,0,0,0,0,1,0,1,0
11714,1,11,15,1,0,0,0,0,0,0,0
11715,1,5,134,0,1,2,2,1,1,4,1
11716,1,23,80,1,1,1,1,0,1,2,0
11720,1,7,36,2,0,0,0,0,1,0,0
11721,0,15,45,0,1,2,1,0,0,0,0
11725,1,3,81,2,0,2,1,0,1,1,0
11726,0,13,114,4,0,0,2,1,1,2,0
11727,1,9,25,1,0,1,0,0,0,0,0
11728,0,13,15,0,0,0,0,1,0,0,0
11729,0,3,123,2,3,1,1,1,1,2,1
11730,1,21,15,0,0,0,1,0,0,0,0
11731,1,1,15,0,0,0,1,0,0,0,0
11733,1,21,15,1,0,0,0,0,0,0,0
11734,1,3,15,0,0,0,0,0,1,0,0
11736,1,33,56,2,1,1,0,0,0,1,0
11737,1,31,28,0,1,0,0,0,1,0,0
11741,1,13,29,0,0,1,0,0,0,1,0
11742,1,1,28,0,0,1,0,0,1,0,0
11743,1,5,15,1,0,0,0,0,0,0,0
11744,1,21,29,1,0,0,0,0,0,1,0
11746,1,1,15,0,0,1,0,0,0,0,0
11748,1,17,15,0,0,1,0,0,0,0,0
11749,1,15,26,1,0,0,1,0,0,0,0
11750,1,5,15,0,0,0,0,1,0,0,0
11751,1,13,15,1,0,0,0,0,0,0,0
11754,1,29,25,1,0,1,0,0,0,0,0
11755,1,17,28,0,1,0,0,0,1,0,0
11756,0,7,134,2,1,3,2,2,0,2,0
11758,1,35,26,0,0,1,1,0,0,0,0
11759,1,1,130,1,1,4,0,3,1,1,0
11762,1,9,29,0,0,1,0,0,0,1,0
11764,1,15,59,1,0,2,0,0,2,0,0
11766,0,11,34,0,1,2,0,0,0,0,0
11771,0,3,105,5,1,2,2,0,0,0,0
11773,1,9,80,1,1,1,0,1,3,0,0
11774,1,11,104,2,0,2,2,1,1,1,0
11776,1,5,29,0,0,0,0,0,0,2,0
11777,1,3,98,2,1,1,3,1,0,1,0
11779,0,1,132,1,0,2,3,2,0,3,0
11780,1,21,15,0,0,1,0,0,0,0,0
11781,1,21,24,1,1,0,0,0,0,0,0
11787,1,33,25,1,0,1,0,0,0,0,0
11788,1,11,15,0,0,0,1,0,0,0,1
11789,0,27,73,0,1,2,1,0,0,2,0
11791,0,33,56,0,2,1,2,0,0,0,0
11795,0,15,59,1,1,1,1,0,0,1,0
11798,1,9,15,0,0,0,0,0,0,1,0
11799,1,9,28,0,1,0,0,0,1,0,0
11800,1,3,25,1,0,1,0,0,0,0,0
11802,0,15,29,0,0,1,0,0,0,1,0
11803,1,7,144,3,0,4,1,2,0,2,0
11805,1,13,15,0,1,0,0,0,0,0,0
11806,0,1,74,0,1,1,0,1,0,3,1
11807,1,15,15,1,0,0,0,0,0,0,0
11808,0,1,56,1,0,3,0,0,1,0,0
11809,1,23,15,0,0,1,0,0,0,0,0
11810,0,3,131,1,0,2,4,0,3,1,1
11812,1,7,133,1,0,2,2,1,1,4,1
11813,1,1,15,0,0,1,0,0,0,0,0
11814,0,15,49,0,2,0,1,0,0,1,0
11820,0,25,15,0,0,0,0,0,0,1,0
11822,0,33,124,2,0,3,3,0,2,1,0
11825,1,11,118,4,2,2,0,0,1,2,0
11827,1,17,51,0,0,1,0,2,0,1,0
11829,0,35,126,1,0,0,4,1,2,2,0
11830,1,1,15,0,0,0,0,0,1,0,0
11832,0,11,26,1,0,0,1,0,0,0,0
11834,1,7,67,2,0,2,0,2,0,0,0
11836,0,11,77,0,0,2,1,0,1,2,0
11837,1,21,15,0,0,0,1,0,0,0,0
11840,1,5,29,0,0,0,0,0,1,1,0
11843,1,11,28,0,0,0,1,0,1,0,0
11845,1,5,98,1,3,4,0,1,0,0,0
11846,0,7,32,1,1,0,0,0,0,1,0
11849,1,9,15,1,0,0,0,0,0,0,0
11850,0,3,61,0,1,2,0,0,1,1,0
11851,0,13,120,3,2,1,1,2,2,0,1
11853,1,3,29,0,1,0,0,0,0,1,0
11854,1,11,97,2,0,4,1,1,1,0,0
11855,0,9,41,0,0,0,1,1,0,1,1
11856,1,11,25,0,0,2,0,0,0,0,0
11857,1,21,29,0,0,1,0,0,0,1,0
11858,1,15,33,1,0,2,0,0,0,0,0
11860,0,9,100,1,2,0,3,2,1,0,0
11861,1,23,126,6,2,1,1,1,1,0,0
11862,1,5,65,2,2,1,0,0,0,1,0
11865,1,11,15,0,0,1,0,0,0,0,0
11866,1,13,15,0,1,0,0,0,0,0,0
11869,1,19,15,0,1,0,0,0,0,0,0
11870,1,1,28,0,0,0,1,0,1,0,0
11873,0,1,25,0,0,2,0,0,0,0,0
11875,1,7,15,0,0,0,1,0,0,0,0
11876,1,5,15,0,0,0,0,0,1,0,1
11877,1,15,87,1,1,2,1,3,0,0,0
11878,0,23,15,0,0,0,0,0,1,0,0
11882,0,9,53,2,1,1,1,0,0,0,0
11885,1,7,95,3,1,1,3,1,0,0,0
11887,0,17,133,1,0,3,3,1,1,2,0
11891,1,5,15,0,0,1,0,0,0,0,0
11893,1,15,15,1,0,0,0,0,0,0,0
11894,0,25,52,3,0,1,1,0,0,0,0
11895,0,3,62,3,1,1,0,1,0,0,1
11897,1,29,15,0,0,0,0,0,1,0,1
11899,0,13,27,1,0,0,0,1,0,0,0
11900,0,23,75,0,0,1,1,1,1,2,0
11901,0,13,117,4,1,2,0,0,0,3,0
11903,1,9,29,1,0,0,0,0,0,1,0
11905,1,1,29,0,0,0,0,1,0,1,1
11907,0,11,64,2,1,2,0,1,0,0,0
11909,0,5,28,1,0,0,0,0,1,0,0
11910,0,31,121,3,1,2,3,0,0,2,0
11911,1,7,29,0,1,0,0,0,0,1,0
11912,1,15,15,0,0,1,0,0,0,0,0
11913,1,27,121,5,1,1,1,2,1,0,0
11914,1,9,29,0,0,1,0,0,0,1,0
11917,1,7,15,0,0,0,0,0,1,0,0
11918,1,5,56,0,0,1,0,0,3,0,1
11922,0,9,29,0,0,0,0,0,0,2,0
11923,0,13,42,1,1,2,0,0,0,0,0
11925,1,9,29,1,0,0,0,0,0,1,0
11926,1,21,98,2,1,4,0,0,0,2,0
11927,1,5,84,1,0,2,1,1,0,2,0
11928,1,17,15,0,0,0,0,0,0,1,0
11929,0,1,123,3,2,1,3,0,1,1,0
11930,1,29,29,1,0,0,0,0,0,1,0
11931,1,3,15,0,0,0,0,0,0,1,0
11932,1,3,26,0,0,1,1,0,0,0,0
11934,1,13,24,0,2,0,0,0,0,0,0
11935,1,9,26,1,0,0,1,0,0,0,0
11937,1,7,15,0,0,0,0,0,0,1,0
11942,0,13,61,1,1,0,1,1,0,1,0
11948,1,15,79,2,2,0,1,0,1,1,0
11949,0,3,25,0,0,2,0,0,0,0,0
11950,0,13,67,0,0,0,1,0,2,2,1
11951,1,9,24,1,1,0,0,0,0,0,0
11952,0,21,111,1,0,0,2,1,3,2,0
11953,1,3,24,1,1,0,0,0,0,0,0
11954,0,9,28,0,0,1,0,0,1,0,0
11957,1,5,23,2,0,0,0,0,0,0,0
11959,0,35,118,3,0,2,0,1,3,1,1
11960,1,1,15,0,1,0,0,0,0,0,0
11961,0,9,29,0,0,1,0,0,0,1,0
11964,1,3,15,0,0,1,0,0,0,0,0
11968,1,9,26,1,0,0,1,0,0,0,0
11971,1,5,135,0,1,6,1,1,0,2,0
11976,1,13,73,1,1,4,1,0,0,0,0
11978,0,15,15,0,0,0,1,0,0,0,0
11980,1,9,15,0,0,1,0,0,0,0,1
11981,1,27,27,0,1,0,0,1,0,0,0
11982,0,11,102,2,0,3,1,0,2,1,0
11983,1,13,86,2,2,1,1,2,0,0,0
11985,1,11,112,4,1,3,0,0,1,1,0
11986,1,5,47,0,1,2,0,0,1,0,0
11987,1,15,15,1,0,0,0,0,0,0,0
11992,1,33,15,0,0,0,0,1,0,0,0
11994,0,13,29,1,0,0,0,0,0,1,0
11995,1,9,95,1,1,1,0,2,1,2,0
11997,0,9,23,2,0,0,0,0,0,0,0
11999,1,19,15,0,0,1,0,0,0,0,0
12000,1,31,58,2,0,1,0,1,1,0,0
12001,1,13,68,2,0,2,0,1,1,0,0
12005,0,9,15,0,0,0,0,0,1,0,1
12008,0,23,73,0,1,2,0,1,1,1,0
12009,1,3,25,0,0,2,0,0,0,0,0
12012,0,35,27,0,0,0,0,1,0,1,0
12015,0,13,15,0,0,0,0,0,0,1,0
12017,1,15,15,0,1,0,0,0,0,0,0
12018,0,13,109,2,1,3,2,0,1,1,0
12019,1,3,29,0,0,0,1,0,0,1,0
12020,1,15,15,0,0,0,0,0,1,0,0
12023,1,5,15,1,0,0,0,0,0,0,0
12024,1,5,26,1,0,0,1,0,0,0,0
12026,1,5,15,0,0,0,0,0,0,1,0
12028,0,7,28,0,0,0,1,0,1,0,0
12029,0,3,25,0,1,1,0,0,0,0,0
12037,1,11,29,0,0,0,1,0,0,1,0
12038,0,29,134,2,1,2,1,4,1,1,1
12040,1,23,15,0,0,1,0,0,0,0,0
12041,1,13,29,1,0,0,0,0,0,1,1
12042,1,5,26,0,0,1,1,0,0,0,0
12048,1,11,15,0,0,0,0,0,0,1,0
12049,1,25,15,0,1,0,0,0,0,0,0
12051,1,3,130,5,2,2,1,0,1,1,0
12052,1,13,15,0,0,1,0,0,0,0,0
12053,0,15,115,2,2,3,2,2,0,0,0
12057,1,27,51,2,2,1,0,0,0,0,0
12059,1,3,15,1,0,0,0,0,0,0,0
12066,1,21,26,0,0,0,2,0,0,0,0
12068,1,5,15,1,0,0,0,0,0,0,0
12069,0,5,34,2,0,0,1,0,0,0,0
12070,1,9,29,0,0,1,0,0,0,1,0
12074,1,9,15,0,0,0,0,0,0,1,0
12075,1,11,29,0,0,1,0,0,0,1,0
12078,1,13,15,0,0,0,1,0,0,0,0
12079,0,35,123,3,1,2,1,2,0,2,0
12080,1,5,91,2,0,1,2,0,0,3,0
12082,1,29,29,0,0,0,0,0,0,2,0
12083,1,13,25,1,0,1,0,0,0,0,0
12084,1,31,78,1,2,2,0,0,2,0,0
12086,1,9,15,0,0,0,0,1,0,0,0
12087,1,5,25,0,1,1,0,0,0,0,0
12089,1,17,15,1,0,0,0,0,0,0,0
12091,0,7,60,2,0,0,1,0,2,0,1
12092,1,9,116,1,2,1,1,0,3,2,1
12093,1,25,15,0,0,0,0,1,0,0,0
12096,1,13,15,0,0,1,0,0,0,0,0
12100,0,5,15,0,0,0,0,0,1,0,0
12102,0,7,25,0,1,1,0,0,0,0,0
12106,1,9,92,1,1,2,2,0,0,2,0
12108,0,13,28,0,0,0,1,0,1,0,0
12109,1,3,115,1,1,3,1,1,2,1,0
12111,0,1,95,3,1,0,0,0,3,1,1
12113,1,1,28,0,1,0,0,0,1,0,0
12114,1,15,69,2,0,2,0,1,0,1,0
12119,1,31,15,0,0,0,0,0,0,1,0
12120,1,15,92,1,0,4,1,0,0,2,0
12122,0,15,15,0,0,0,0,0,0,1,1
12123,0,9,55,3,0,0,1,0,1,0,0
12124,1,9,143,2,1,0,2,1,2,4,1
12126,1,7,15,0,0,0,0,1,0,0,0
12130,0,11,72,0,2,0,1,2,1,0,0
12131,1,25,26,0,0,1,1,0,0,0,0
12132,1,9,15,1,0,0,0,0,0,0,0
12139,1,33,113,4,1,4,1,0,0,1,0
12140,1,13,105,0,3,3,1,0,2,0,0
12141,1,7,72,2,0,1,0,1,1,1,0
12142,1,19,33,1,0,1,1,0,0,0,0
12143,1,33,93,1,0,3,1,1,1,1,0
12144,1,7,27,0,0,0,1,1,0,0,0
12146,1,15,123,0,0,3,1,2,3,1,0
12148,0,21,145,1,0,5,3,1,0,2,0
12150,1,5,15,0,0,0,0,1,0,0,0
12151,0,13,42,1,1,1,0,0,0,1,0
12153,0,15,15,0,0,1,0,0,0,0,0
12155,1,25,38,0,0,1,0,0,2,0,0
12156,0,23,75,0,0,2,2,0,0,2,0
12159,0,13,108,2,1,2,3,1,0,1,0
12160,1,5,79,3,2,3,0,0,0,0,0
12162,0,3,24,1,1,0,0,0,0,0,0
12163,0,11,133,5,1,1,3,0,1,1,0
12165,0,35,38,0,0,0,2,1,0,0,0
12167,1,13,25,1,0,1,0,0,0,0,0
12168,1,27,45,1,0,1,0,1,1,0,0
12169,1,5,25,0,1,1,0,0,0,0,0
12170,0,5,69,2,0,1,2,0,0,1,0
12173,1,11,91,1,1,3,1,0,0,2,0
12176,0,11,103,2,1,4,0,0,0,2,0
12179,0,11,25,0,1,1,0,0,0,0,0
12182,1,15,15,1,0,0,0,0,0,0,0
12184,1,13,38,0,0,1,0,0,2,0,0
12185,1,15,15,0,0,1,0,0,0,0,0
12187,1,13,112,3,1,3,1,1,0,1,0
12191,1,11,15,0,0,0,1,0,0,0,0
12194,1,31,25,1,0,1,0,0,0,0,0
12196,1,13,28,0,0,0,0,1,1,0,0
12199,1,21,95,0,1,3,1,1,0,2,0
12200,1,5,15,1,0,0,0,0,0,0,0
12203,1,19,26,0,0,1,1,0,0,0,0
12204,1,15,100,0,1,3,0,0,1,3,0
12207,1,3,96,1,2,3,2,0,1,0,0
12210,0,5,27,1,0,0,0,1,0,0,0
12211,1,13,29,0,0,1,0,0,0,1,0
12213,0,15,58,1,0,1,2,0,0,1,1
12214,0,7,105,2,2,2,3,0,0,1,0
12215,1,13,25,1,0,1,0,0,0,0,0
12218,1,11,28,0,1,0,0,0,1,0,0
12219,1,11,67,2,1,1,0,1,1,0,0
12223,0,29,26,1,0,0,1,0,0,0,0
12224,0,13,40,0,0,0,1,0,0,2,0
12225,1,13,28,1,0,0,0,0,1,0,0
12226,1,15,23,2,0,0,0,0,0,0,0
12228,0,21,115,1,2,2,1,1,2,1,0
12230,1,29,117,2,2,1,0,1,2,2,0
12231,1,21,123,4,3,2,1,0,1,0,0
12232,1,7,15,0,0,0,1,0,0,0,0
12233,1,13,29,0,0,1,0,0,0,1,0
12234,0,1,28,0,0,1,0,0,1,0,1
12236,0,15,50,1,0,1,0,0,1,1,0
12237,1,33,15,0,0,0,0,0,1,0,0
12238,1,11,15,0,0,1,0,0,0,0,0
12241,1,15,131,0,3,2,0,2,2,2,0
12243,0,11,15,1,0,0,0,0,0,0,0
12244,1,7,15,0,1,0,0,0,0,0,0
12246,0,13,37,0,0,1,0,2,0,0,1
12250,0,33,45,3,0,0,0,0,0,1,0
12251,0,9,26,1,0,0,1,0,0,0,0
12253,1,11,15,1,0,0,0,0,0,0,0
12254,0,11,110,3,1,2,2,0,0,2,0
12256,0,9,23,2,0,0,0,0,0,0,0
12258,1,5,15,0,0,0,0,0,0,1,0
12260,0,9,15,0,0,0,0,0,0,1,0
12262,0,5,47,0,1,1,0,0,2,0,1
12270,0,13,48,1,1,0,1,0,0,1,0
